gene	capillary.endothelial.cell	CD4.positive..alpha.beta.T.cell	CD8.positive..alpha.beta.T.cell	endothelial.cell	endothelial.cell.of.artery	fibroblast	macrophage	mast.cell	natural.killer.cell	neutrophil	pericyte	smooth.muscle.cell	vein.endothelial.cell
GMCL1	164.936134866251	111.681029623596	53.1802989486789	23.2305207532324	0	10.7509765299841	0	0	4.73493511329708	0	36.7801194679094	81.4443614952063	0
GMDS	0	0	0	56.4262993089048	207.232286110831	24.4301843800639	6.53516487081855	0	4.99216856908912	0	11.7869740937205	107.503339948913	403.320973427125
GMEB1	0	33.388726089754	59.1029423878727	0	0	30.1915924060826	0	0	0	0	15.2607902342548	0	0
GMEB2	0.182091905994852	0	0	0	0	17.9455266649946	0.0698329219871973	0	0	0	18.1250995707432	55.6460156684238	0
GMFB	0	33.0719681546962	0.074749124524664	27.356123449216	0	41.3513674786749	313.600044725198	0	0	0	76.5948602087129	0.159016920361661	0
GMFG	447.841624091843	683.515951850047	988.968906494377	411.105168709376	0	12.071581081456	408.039801783608	110.625707288196	266.891527174713	0	14.8978541176591	0	354.215356537367
GMIP	0	47.1567692283989	0	0	0	3.03224369811101	62.0831842413072	0	0	3183.69296705332	0	0	0
GMNN	0	49.451688901171	66.2505805898282	106.438861902565	71.6871366342514	77.0276859412209	0.0982408036496845	0.589761935612062	0	0	34.1025625871822	22.5217084949715	0
GMPPA	47.6302491050694	21.0976009819268	0	27.7719256930038	453.382651144062	123.941141954115	35.496953344626	0	0	0	29.9740916026548	0	0
GMPPB	0	0	15.8030978125852	0.276638978575392	259.322275714195	100.670537800383	116.004073849791	0	0	0	3.59144616140188	73.6127765984004	0
GMPR	0	0	0	25.4570186293964	0	12.7135725772636	0	280.427629718097	0	0	12.8388850664626	0	0
GMPR2	231.553457091709	51.8923239123515	60.3812995544912	94.6916701624678	298.392620873693	46.863001524615	0	130.247587117144	0	0	36.2668652142794	53.8243495063801	246.648414213496
GMPS	162.502794674153	178.674783979224	105.6223678007	13.2903406461807	0	52.8943288429721	15.9693304302527	6.59846395529421	0	0	41.8655813306729	99.8814463309466	0
GNA11	326.913385941392	0	0	44.650075396471	390.83770480619	68.2057306115773	64.3519528618389	0	0	0	119.258613752292	106.940881154561	0
GNA12	0	7.83005681173577	0	23.3638317042551	0	93.9859072072576	6.31712439640153	0	0	0	63.7122339263473	121.969177706129	141.164261981992
GNA13	0	176.198203072983	176.973378345629	72.1556594050274	167.271494102373	18.2814649516816	97.5078383443314	0	0	0	32.4519136842451	34.327275144122	0
GNA14	0	0	0	73.388013712697	232.805627735207	26.365654707583	0	0	0	0	0	39.6445725123119	0
GNA15	0	0	0	0	0	0	65.6130050363554	0	0	0	0	0	0
GNAI1	47.673271565428	0.350959639830684	0	63.719917446975	213.970525186721	8.92756082861378	4.32860338606268	455.180623431532	0	0	243.612131206502	49.1262689574904	381.421078055187
GNAI2	418.023189588627	136.737512923953	360.574032494292	417.197859379	955.239218046358	130.917890834505	829.969274564501	264.363718432538	277.969166058076	2695.53111649418	157.002501029491	223.362983093941	112.881809965561
GNAI3	349.912483212718	109.620065765555	261.148040823732	301.200642023731	45.7557007466767	196.972211283088	172.663830256624	0	0	0	249.293298719674	96.8494493900077	47.7685517962611
GNAL	0	0.415202010484181	6.20028750534366	42.0631029726642	0	3.43877209471664	0	0	0	0	35.529739446784	38.6202689429107	0
GNAO1	0	4.23212489580346	0.111127792495235	0	0	20.5045097713296	0	0	0	0	12.5200264710555	0	0
GNAQ	301.426933190828	17.5945267412991	72.5405356089865	302.715665448726	514.2634124025	53.7363941796777	160.091577791793	506.335530983489	54.2404806296397	0	71.9060848584302	115.531761129261	31.5071759920985
GNAS	571.744120828124	854.391541432791	691.430851540113	923.42150958368	1096.70241077024	507.771073561089	1077.8373501262	568.302607700113	1668.12174772844	0	687.085155482891	635.21879363482	760.276918037635
GNAT2	0	0	99.0544360980005	32.6063583304838	0	0	0	0	0	0	0	0	0
GNAZ	194.770500093527	20.08314305638	0	0	0.261465942224449	0	0	0	0	0	0	0	0
GNB1	0	1.16635657176161	69.760492922278	222.082944783225	10.0545057356728	100.312226964302	434.821686580523	34.9162848188725	0	0	190.681901785995	304.131231091758	102.150042142512
GNB1L	0	82.6287811235065	0	0	0	5.69205406650429	0	170.878590008251	0	0	0	0	0
GNB2	113.212477523576	67.4812189219306	1.71484006361114	104.180728664137	0	100.665522675809	255.527062460261	120.72337994042	0	0	88.7770788677815	113.865984226501	0
GNB4	10.7019870197658	0	43.3275877705911	37.3889977545343	1.66775593358892	53.7859882237089	98.8562005127888	0	0	0	66.2937160176366	100.936869633137	0
GNB5	0	133.233376391153	10.3588071693852	50.3258425493926	0.179682404679944	7.54977770388468	0.211996460751602	13.8753303717901	0	0	12.3012758567197	36.1808630961759	0
GNE	0	30.7825674420726	0	25.2802166540758	33.6375912383039	12.6404304405105	6.14690053146887	0.129576484397253	0	0	0	0	0
GNG10	98.2695152916091	48.3526195310437	43.4241817637383	58.6124879813381	0	54.2835377708595	11.779725982518	0	54.991292724449	0	50.8185625727668	191.232846478639	0
GNG11	885.212132875917	0	0	1149.03398105709	783.981203767682	299.667075459473	45.7321911076541	0.102561756544514	0	0	134.118973834405	193.989208746532	954.211607019786
GNG12	0	0	0	106.652066768789	0	205.612704114783	72.1869407210954	0	0	0	279.883559433999	275.376770266179	775.077960451681
GNG12-AS1	0	0	0	0.166080827803042	0	2.8026703243082	0	0	0	0	0	0	0
GNG2	40.9463363781398	243.527004886679	524.314323676776	0.0146530788661983	0	6.41840556880572	145.184988766111	0	240.99552988066	0	35.9322473154066	0	0.346289573601494
GNG5	157.646917251534	27.6823397488863	265.399386894016	257.657285139606	144.306943030991	144.70977444233	159.806366428051	212.059089498802	333.155068242889	0	273.521950158027	383.333673036825	360.963287578774
GNG7	163.135840768174	0	0	36.5377862026149	0	12.9985327589491	25.9893204288928	0	0	0	0	0	0
GNL1	0	5.65997865091944	0	77.0395479019691	0	56.1583381139447	8.42630313341791	79.6363490763406	0	0	76.757540741509	54.401515856084	0
GNL2	239.377070762712	31.0120400443178	0	79.0479697603149	163.881329629015	132.115790594743	27.430098829799	589.604260155383	0	0	98.3204234856495	157.762207090365	0
GNL3	267.96610032304	158.25057780593	196.25836166174	153.918441839725	58.1835902633643	191.098284007299	69.9785732809912	210.777423203981	475.601771211363	0	65.119375952568	70.5905362748483	0
GNL3L	19.1150677403056	49.5213208403003	0.124916071551221	177.287957495418	217.032946367743	49.2911395388824	56.9670864609143	0	236.965296778016	0	21.1649160208663	8.78634208428394	0
GNLY	0	76.1932495569641	151.138307038207	71.5389357657977	0	0	0	0	988.572874875388	0	0	0	0
GNPAT	133.210746080044	105.216082342229	275.083128380974	136.337263639139	0	54.3351436024611	137.866948177421	157.474847586094	0	0	148.68017374638	24.1071647860604	272.442290265295
GNPDA1	139.893450417996	94.8982338472533	207.3208131787	182.648511797908	0	64.3023356622356	122.844530327669	249.217493399913	0	0	19.6086249407676	0	0
GNPDA2	239.303882526911	33.1929308224098	0	88.892199728939	104.954952437559	138.798217461277	0.559323899098828	1.52323238566053	262.766312417083	0	30.6688445019022	2.16555261557784	0
GNPNAT1	0	21.1168859991282	0	6.01779718998492	0	35.4920085826134	0	0	0	0	11.1533339403527	16.5910894774024	0
GNPTAB	0	193.671790157976	259.165234666171	8.44741307441393	0	58.4799697122088	59.1966328825091	603.020826758133	803.309846895029	0	57.1680893662222	63.8051699078436	0
GNPTG	0.8206151977163	198.325397956785	235.342924518676	120.922615076262	612.586771282456	252.099637079073	298.562891292871	296.61601556842	0	0	187.543454928721	150.686312722092	419.979635500607
GNRHR2	0	0	0	0	0	0.0139096026135702	0.797199509875188	0	0	0	0	0.102645024352831	0
GNS	0	0	157.749919826511	285.346306672484	3.37293138798202	218.549999143139	472.856292293653	0	0	0	66.1196317588709	10.1495406999842	486.78190110832
GOLGA1	193.663317225358	0	17.0021984167845	0.174666063441749	0	30.1272681509737	1.14061554123026	0	0	0	10.1754517644689	59.0804927161471	0
GOLGA2	94.3014248797722	93.8441883113072	0.824412399793185	18.311515042888	0.179682404679944	103.95997196533	68.710297697249	1.52302023617857	11.7217000619146	0	51.4700117853323	126.458645774309	139.364900448452
GOLGA2P5	0	53.1609782249474	0	0.0449513814156355	0	4.30752711868291	0	0.24492463872258	0	0	0	48.2567752048951	0
GOLGA3	398.319457283566	280.815804050717	229.296726026388	151.436213687468	180.124109762421	158.617826356058	254.869607776872	342.557954611295	3.2206291173672	0	60.4387654352071	261.139764329442	379.564170294372
GOLGA4	159.435689470968	323.45068798522	86.9864380423102	55.1293052936703	12.8416992358898	172.583138145385	346.324355504415	248.995593248654	0	0	156.079699921455	97.6265120834912	342.295991477406
GOLGA5	321.970067951149	85.473970011058	5.18014339927009	47.0705737443323	0	48.0495481751348	89.4829885496988	201.730011658303	0	0	103.151335307153	62.4203289558876	0
GOLGA6L10	0	0	2.51340762098263	0.407973686815486	0	1.37604145916342	0.185939737261986	23.488834809526	0	0	0	0	0
GOLGA6L9	0	0.148232367986563	53.2775601257218	0.0305636257970334	0	2.6339687695092	0	22.204592951812	0	0	0	0	0
GOLGA7	70.1358029696669	84.6421090007477	139.082591051513	131.663121794455	236.737709279019	68.5483359468507	58.1488651836082	355.069416449083	229.444345523441	0	101.256746742102	54.778823902551	472.523541807679
GOLGA7B	0	0	0	0.163748225701307	0	0	0	0	0	0	0	0.0426339377812738	0
GOLGA8B	0	264.524597628814	438.271864964885	13.0101625623767	0	19.1697068091088	13.2551106877807	72.8609465163044	4.73493511329708	0	45.4124815509991	38.7835852855694	24.2982544934859
GOLGA8T	0.191163673922196	0	3.96656364312774	0.0463174345235087	0	0.0154613320715107	0	0	1.61650068603826	0	0.292239658274796	0	0
GOLGB1	258.830367749905	136.734402037838	173.279960880779	265.888474706774	288.80711476002	149.993420695819	876.565860760706	106.3808492437	0.268407412860409	450.856099757924	196.477960127304	408.362401979449	0
GOLIM4	256.512594362834	0.432938044277202	52.3289211571959	195.66487726769	94.6783607877093	287.433468303727	242.785809283873	0	102.950190446824	0	231.505561581795	188.712999338466	272.995784340157
GOLM1	0	16.8930347003813	0	25.1972690995811	0	51.4239397257494	0	0	0	0	17.5952743861285	0	205.741095581423
GOLPH3	332.820809501978	7.28214049377358	177.836678406315	114.88163165032	16.5426350253228	224.065409668967	131.403419405045	138.367509519699	210.499022630914	0	236.053509009906	234.720798958372	89.4805220655267
GOLPH3L	0	42.1891978396823	46.5807946636725	37.7107161851185	0	116.637750314495	0	0	0	0	36.9643705339406	44.1993872295483	20.3431437803274
GOLT1B	0	6.59937215077903	84.4564400772654	15.688522044178	0	48.2399869536497	2.49405739662449	0	160.792875198194	0	39.7346542393993	55.4216737117266	342.447006811753
GON4L	0.363840735115095	349.072344130791	211.160187754705	144.122810796652	240.104337488022	116.541235735186	157.333966370041	235.281287712663	0	0	127.476358108086	120.824210761368	75.1960186643472
GOPC	2.44310545850623	47.6462920375851	0	65.9703368303041	52.6331136870204	84.8984624530947	61.0252231389231	53.0779103079116	0	0	52.212011352967	0	0
GORAB	0	0.0584058871425487	0.0741568850808703	53.1278955934565	0	46.577081283219	32.2065428030896	169.958868932417	0	0	41.3118842985959	0	0
GORASP1	0	31.2507156908278	0	85.856831662657	40.3645273440658	20.8815867387988	32.8702913582166	0	0	0	198.97350534527	94.9899822844531	36.9913966207489
GORASP2	478.400618241577	194.091817619379	97.1815067162635	239.028983254488	0	254.57980701429	109.759112340686	171.832753174421	0	0	253.33213655782	161.57635467094	0
GOSR1	87.7301735764759	45.7465515776078	91.6833590045319	73.5699339808535	183.071699780941	47.385309040978	53.9924006721454	0	0	0	24.9209094780467	0	581.33673502674
GOSR2	107.647983555561	54.9926530868191	0.114021632432918	73.4674311219496	200.359469364158	121.744648732465	120.474287095099	50.3136010160618	0	0	50.1872993820058	44.8280191071582	306.97111254349
GOT1	0	299.531211515785	81.4652440638157	34.8035540892466	0	44.1597582902787	30.9593662728722	280.906543664982	0	0	7.95955425974329	55.0774675394552	0
GOT2	140.187449291703	96.9556962696908	158.30796634118	163.444011520843	205.909041286878	93.1716385848935	7.37667479727414	0	443.0243180146	0	164.601818017254	143.66501167173	0
GP1BA	0	2.2663043080593	6.38726235642499	0.916663395259071	0	0.223176274352196	0	0	18.5448400372407	0	0.789129919055498	0	0
GP6	0	0	0	9.9133213271434	0	0.910205369852124	46.5909043014152	0.102561756544514	0	0	0	0	0
GPAA1	128.534349604224	12.0092191597932	36.1510605220933	89.9283133572781	100.935009506795	68.2453833669259	35.7806796626666	0	0	0	102.124199373679	156.764315742902	0
GPAM	0	0	0	0	0	18.2566113849544	0	0	0	0	7.9914584787638	0.167060454952444	314.998764253767
GPANK1	0.191163673922196	20.7047378208326	0.555456906737895	7.53181865502578	0	49.5382448082989	7.88741781770605	148.279235019302	1.87348107389393	0	64.6102593832195	84.098719608783	0
GPAT2	0	0.045065666717184	0	0	0	12.3822821096301	139.582936327449	0	0	0	49.8109013846191	40.328285984492	0
GPATCH1	0	0	22.600858916352	24.2248509984864	216.830736273541	1.11211395752977	6.30086055312679	0	0	0	14.6881036640355	26.1208333110614	0
GPATCH2	0	0	9.27352515376803	1.0177457168439	0	28.4980895686481	8.09414349120881	0	0	0	19.6393427305427	68.9633864959907	0
GPATCH2L	234.981689127037	70.3787137938786	1.58258852625143	61.9130137044004	0	58.98868688704	106.368307823956	275.029280190822	0	0	71.685766222097	22.6838570683485	0
GPATCH3	0	0	0	0	0	19.0421080709216	0	181.099193548671	0	0	13.5551024096035	0	0
GPATCH4	0	5.55205803205892	0	13.2164985452046	0	8.91653461931464	0	0	109.926653736934	0	7.93771076844126	11.8911312902834	0
GPATCH8	377.716229852226	243.493242633794	226.108480593008	50.1807202184052	0	126.799272585059	123.887006606262	37.2449688564218	241.927792691129	0	191.529240222074	33.8986122675514	208.833117177454
GPBAR1	0	0	0	0	0	22.2356543765964	2.20346998969645	0	0	0	25.146886452745	0	0
GPBP1	1.80561551846317	228.768413451853	383.456377460096	136.161704300993	0	156.765368110042	37.8697138516632	178.878738590934	333.064441637815	0	67.7278528516508	55.1418237494772	0
GPBP1L1	251.60702821968	71.2607789294767	345.015166861448	177.968479841396	46.9330253734096	54.5956708768612	42.4797984953217	0	190.636336941899	0	60.6238559295284	99.2859771879949	235.264427553519
GPC1	0	0	0	0	0	35.9995010017283	18.7867485342838	0	0	0	63.0511038038287	62.7037476004048	0
GPC3	0	0	0	0	0	189.270089753145	0	0	0	0	61.9677193711366	0	0
GPC4	0	0	0	18.2299363819736	0	17.8023469620277	0	0	0	0	26.7117527206479	24.2867476394932	0
GPC6	0	0	0	0	0	115.262020647673	0.404135595547093	0.129576484397253	0	0	0.986813939041715	0	0
GPCPD1	186.706661657056	114.982091430508	137.281082615785	42.2426976036296	77.7704414654951	169.128753373881	89.183799351896	0	154.475758034033	0	39.4348539942172	37.0142388449017	19.81765646644
GPD1L	0	0.0733380570693015	189.072289016586	0.184044928075667	0	57.5485199611073	50.7456720839744	0	309.737306177171	0	35.0243213149522	43.0899201643242	0
GPD2	0	18.0828522379808	47.908495616875	15.5732075524855	0	18.8482653749859	24.5674501485008	0	0	0	18.772965555144	0	0
GPHN	0	0	0.323635791159601	2.18504359210639	0	28.5926851108136	0	0	0	0	4.14962078842409	1.51457391704653	0
GPI	179.092605753079	250.876373457109	392.196743004387	265.889384816123	193.341533979332	211.836866649238	152.769306211607	242.145400226451	0	0	383.845107911745	163.835686349891	0.691939031351994
GPIHBP1	199.896796427498	0	0	66.0353883982988	0	0	0	0	0	0	0	0	0
GPKOW	0	20.1285594744704	0	12.3719631806806	54.1702213516565	47.2357665949199	30.3685036451536	0	0	0	36.8391477850065	68.459473184201	0
GPLD1	0	0	0	0	0	10.0569459908204	0	0	0	0	0	0	0
GPM6A	0	0.026804136716868	0	67.0128487724289	0	0	0	0	0	0	0	0	272.198971374566
GPN1	542.707480416697	53.7472177607282	64.5368459203518	196.196234076827	5.320261163984	62.0898733125258	24.6711791998045	126.42610105439	0	0	105.149278185909	88.5178497078657	0
GPN2	0	76.4312106116832	0.80327196955243	37.4563609141181	0	37.4498025995122	4.63818562600903	2.3703507020794	0	0	59.5248933449188	43.3912574777005	0
GPN3	0	217.231634463808	0	52.420598978416	188.176208385625	250.226724376342	97.9512818314799	333.327919451948	0	0	250.600829112772	431.654078623901	445.125437428335
GPNMB	0	0	0	0	0	527.936115324246	352.155207649759	0	0	0	191.024165434692	89.8972563347743	0
GPR107	97.5060243709679	9.10283193008174	0.0492211125904999	50.4632011642637	59.6504368029061	57.1442963831052	85.4634945484761	0	0	0	0	52.3959630172696	0
GPR108	0	40.2165757853296	92.8007000472608	70.3405969094791	9.32781387833339	107.510788159641	120.737498021885	284.495293906125	0	0	17.5734065356342	104.827346426485	0
GPR132	0	39.9136762704064	29.6908970627393	0	0	0	40.8863634393757	0	11.5575170174361	0	0	0	0
GPR135	0	22.9150957620617	0	0	0	6.47894743549586	0	0	0	0	0	3.15106796094166	0
GPR137	0	0	0.953684606608412	3.37776561894844	0	4.64736600029996	33.5231487058448	0	0.53616865581371	0	6.26005191907229	24.0036424613334	0
GPR137B	51.3574036551028	23.2144617124411	0.0492211125904999	37.1404080259644	0	14.139333069919	155.323375296892	0	0	0	0	39.5656363378004	0
GPR146	287.998465336192	0	0	92.4956467146815	7.54343741027068	12.2617762673885	0	0	0	0	0	0	0
GPR150	0	0	0	0	0	14.7784295903427	0	0	0	86.9718963888756	3.20761424568967	0	0
GPR153	0	0	0	0	0	43.0457965412776	0	0	0	86.9718963888756	45.571428410573	0	0
GPR155	0	145.584791884343	0	5.85602795792386	0	17.385157212343	276.503722493502	0.118356463150659	0	0	0.449510653989357	85.4534097423113	0
GPR157	0	0	0	13.3259919883013	0	4.59142047191669	66.4026469201058	0	0	0	0	7.83438499664206	0
GPR158	0	0	0.202587005443748	0.591727163209898	0	0	0	0	0	0	0	55.6460156684238	0
GPR160	0	13.1268210120718	0	1.97882948047951	0	0.0299382862818674	0	0	0	506.550611634792	0	0.0426339377812738	0
GPR161	160.004958033018	0.131760725852726	0	10.1245851420132	0	3.62596336298603	0	0	0	0	105.061449020173	0.656182003313847	0
GPR162	0	0	0	0	0	18.5301373875866	0	0	0	0	0	0	0
GPR171	0	211.158923167742	228.817626708298	0	0	19.5349673666428	0	0	94.1154023352901	0	0	0	0
GPR174	0	143.907265009948	167.142082590016	0	0	0	0.0843043027322597	0	0	0	0	0	0
GPR176	0	0	0	0	0	0	0	0	0	0	111.857049088404	241.377259340266	0
GPR18	0	32.1932544738193	4.10786328723186	0	0	1.25690250736516	0.0612464180874481	0	0	0	0	2.38314723115372	0
GPR180	0	44.5706110178663	1.87957715891383	0	0	16.0278837552636	34.67876557431	0	0	0	1.89787381554879	31.1565703974359	0
GPR183	0	872.340405308839	174.502367957306	0	0	26.1756847566452	211.714194223496	309.73619569586	0	0	27.3743093833088	0	0
GPR19	113.384042491807	58.9082189014087	0	31.8739055276255	0	0	0	0	0	0	0	0	0
GPR20	0	0	0	0	0	0	0	0	0	0	64.9451816051975	0	0
GPR21	0	0	0	0	0	0	0	0	0	0	29.0495055395581	21.1960599605286	0
GPR22	0	0	178.218246116329	0.985178365238952	0	0	0	0	0	0	4.2508946335548	48.2646958312685	0
